userid,expected-time-to-completion,memory,priority,arrival-time
18,7,29,1,10181
18,3,62,1,10182
18,4,19,1,10185
18,2,4,1,10186
18,9,29,1,10186
18,5,23,1,10187
18,4,10,1,10188
18,3,7,1,10190
18,1,13,1,10195
18,5,9,1,10204
18,2,51,1,10205
43,2,20,1,10209
43,1,29,1,10211
43,7,12,1,10214
43,7,2,1,10216
46,6,18,1,10221
46,3,11,1,10221
46,2,50,1,10222
23,4,54,1,10223
23,4,17,1,10227
23,3,33,1,10230
23,1,32,1,10233
23,2,8,1,10234
23,5,21,1,10235
23,2,59,1,10236
23,5,203,1,10239
23,8,31,1,10239
30,4,41,1,10240
30,1,34,1,10244
30,1,28,1,10245
30,4,19,1,10250
30,6,15,1,10256
30,4,13,1,10260
30,4,10,1,10262
30,2,37,1,10262
30,4,131,1,10263
30,7,32,1,10264
30,4,8,1,10265
30,7,118,1,10267
30,4,24,1,10267
30,2,85,1,10267
30,3,22,1,10268
30,7,41,1,10269
30,6,82,1,10270
19,2,3,1,10271
19,1,28,1,10271
19,6,114,1,10272
19,1,81,1,10276
19,3,17,1,10276
19,4,19,1,10279
19,2,48,1,10284
19,2,1,1,10287
46,2,38,1,10288
46,1,14,1,10288
46,5,48,1,10293
19,8,114,1,10293
19,1,36,1,10297
19,4,9,1,10298
16,4,22,1,10300
16,1,55,1,10301
23,5,2,1,10301
23,4,13,1,10301
23,3,110,1,10304
32,3,41,1,10305
32,4,84,1,10307
32,1,31,1,10308
32,2,14,1,10309
32,7,6,1,10311
32,2,57,1,10314
32,4,13,1,10314
32,2,41,1,10321
32,2,62,1,10323
32,3,5,1,10325
32,5,11,1,10327
19,2,33,1,10331
19,1,92,1,10332
19,3,20,1,10333
19,8,39,1,10336
19,1,100,1,10342
0,1,56,1,10347
0,2,2,1,10357
0,8,18,1,10357
11,2,9,1,10361
11,7,89,1,10365
11,2,34,1,10365
11,1,41,1,10367
46,3,2,1,10370
46,4,50,1,10372
46,2,19,1,10376
46,2,29,1,10380
39,3,11,1,10382
39,2,3,1,10383
14,2,10,1,10384
13,2,3,1,10385
13,4,19,1,10387
13,3,17,1,10388
13,5,29,1,10389
13,3,40,1,10391
13,2,50,1,10392
13,3,2,1,10395
13,2,10,1,10396
13,3,201,1,10398
13,6,75,1,10399
2,2,20,1,10399
2,5,11,1,10399
2,6,23,1,10399
2,2,32,1,10405
2,1,28,1,10406
2,4,48,1,10408
5,5,22,1,10409
42,6,34,1,10412
42,2,12,1,10413
42,1,40,1,10416
1,5,15,1,10421
1,3,27,1,10423
1,2,10,1,10431
1,2,3,1,10434
30,3,3,1,10434
9,4,19,1,10436
9,1,14,1,10438
9,2,9,1,10438
9,5,24,1,10440
20,2,13,1,10446
15,2,30,1,10448
15,3,49,1,10452
15,7,45,1,10456
15,4,54,1,10460
15,1,29,1,10461
15,2,4,1,10463
15,4,38,1,10464
15,6,10,1,10467
15,3,27,1,10469
15,5,29,1,10471
15,2,37,1,10472
15,2,15,1,10475
8,3,147,1,10479
8,5,39,1,10481
1,2,5,1,10481
1,1,8,1,10484
1,3,5,1,10484
1,5,27,1,10490
1,5,8,1,10492
1,13,20,1,10494
1,2,13,1,10497
1,2,7,1,10500
14,1,12,1,10501
14,4,7,1,10501
17,2,89,1,10502
17,6,15,1,10510
17,22,6,1,10513
17,4,79,1,10513
17,2,2,1,10517
17,2,13,1,10518
6,7,9,1,10519
6,1,10,1,10520
6,2,4,1,10523
6,4,18,1,10525
6,7,19,1,10526
6,7,29,1,10528
6,3,24,1,10536
29,7,82,1,10537
29,4,17,1,10538
29,3,19,1,10540
29,1,5,1,10543
29,2,15,1,10544
29,1,13,1,10544
29,3,4,1,10551
29,2,4,1,10551
38,1,4,1,10551
38,3,11,1,10553
38,3,21,1,10554
38,2,25,1,10557
38,3,71,1,10560
38,1,60,1,10560
39,2,45,1,10561
8,4,40,1,10563
8,2,42,1,10564
8,2,63,1,10567
21,2,12,1,10571
0,4,13,1,10572
0,7,21,1,10574
0,1,67,1,10575
0,6,2,1,10575
0,6,51,1,10576
0,7,7,1,10578
0,5,21,1,10578
0,6,35,1,10582
0,2,39,1,10582
0,2,16,1,10586
0,3,81,1,10589
0,1,2,1,10592
0,10,4,1,10592
0,6,22,1,10593
0,2,6,1,10593
0,3,63,1,10595
21,5,3,1,10598
22,3,21,1,10604
22,7,22,1,10606
13,5,12,1,10606
13,4,2,1,10607
10,8,13,1,10609
5,15,18,1,10610
0,2,54,1,10610
0,5,39,1,10611
43,4,2,1,10611
43,4,38,1,10612
43,5,4,1,10613
43,6,9,1,10615
8,6,4,1,10615
8,6,2,1,10616
8,5,56,1,10617
8,4,29,1,10629
11,5,9,1,10631
11,2,36,1,10633
36,4,18,1,10633
36,1,6,1,10634
36,1,89,1,10634
36,1,2,1,10634
36,17,50,1,10636
36,4,13,1,10636
36,2,19,1,10637
36,3,54,1,10637
36,2,29,1,10644
36,1,57,1,10648
36,2,7,1,10650
45,4,46,1,10650
24,2,45,1,10651
24,2,34,1,10653
24,10,68,1,10653
24,4,136,1,10657
9,10,34,1,10657
9,4,9,1,10658
8,1,9,1,10660
8,6,29,1,10661
8,2,32,1,10665
8,6,59,1,10669
8,4,13,1,10670
8,2,26,1,10673
25,6,6,1,10682
25,10,22,1,10684
25,4,42,1,10685
2,1,19,1,10686
2,7,23,1,10696
2,5,74,1,10699
2,6,93,1,10699
2,3,32,1,10700
35,2,37,1,10703
35,3,6,1,10704
35,6,37,1,10705
6,8,36,1,10706
13,14,35,1,10710
13,2,56,1,10712
13,9,103,1,10714
13,2,60,1,10715
13,4,3,1,10719
13,3,4,1,10720
13,6,8,1,10721
0,3,8,1,10722
25,6,60,1,10722
25,5,9,1,10729
25,8,23,1,10729
25,3,93,1,10729
25,6,19,1,10730
25,5,37,1,10731
25,2,27,1,10733
25,5,17,1,10733
25,4,37,1,10735
25,4,3,1,10737
25,12,74,1,10738
18,2,35,1,10740
18,7,8,1,10741
17,1,56,1,10743
17,2,12,1,10745
17,6,26,1,10746
17,9,12,1,10747
40,2,17,1,10747
40,11,16,1,10747
40,5,5,1,10749
40,3,10,1,10750
40,3,57,1,10756
40,3,6,1,10759
40,1,11,1,10760
40,3,7,1,10763
25,7,15,1,10763
25,3,30,1,10763
25,2,44,1,10763
16,7,26,1,10763
11,2,3,1,10767
11,4,55,1,10768
11,5,3,1,10776
11,5,44,1,10779
11,2,41,1,10779
11,5,19,1,10779
24,5,19,1,10780
24,4,11,1,10784
24,5,30,1,10785
24,4,2,1,10787
24,6,39,1,10789
24,2,33,1,10789
24,4,65,1,10789
37,4,20,1,10789
37,6,10,1,10790
37,4,50,1,10790
37,5,9,1,10793
37,4,84,1,10794
37,3,89,1,10795
37,2,35,1,10796
2,4,25,1,10797
2,3,83,1,10798
2,2,16,1,10799
2,2,8,1,10799
21,3,8,1,10802
44,5,90,1,10804
44,8,12,1,10809
44,4,22,1,10811
44,7,11,1,10811
44,11,14,1,10812
44,6,8,1,10815
44,3,7,1,10816
41,1,46,1,10819
41,2,36,1,10821
41,4,9,1,10821
22,1,135,1,10823
22,1,20,1,10824
22,2,8,1,10825
22,2,12,1,10828
13,3,23,1,10829
13,2,21,1,10833
13,1,62,1,10840
40,9,53,1,10844
40,1,10,1,10846
40,4,11,1,10849
40,6,7,1,10850
40,2,10,1,10851
40,1,56,1,10861
40,2,7,1,10868
40,1,19,1,10872
11,2,15,1,10875
11,2,88,1,10886
11,3,7,1,10886
32,10,2,1,10886
32,1,21,1,10887
32,5,46,1,10888
29,4,26,1,10888
29,4,84,1,10891
29,2,76,1,10894
29,2,8,1,10899
29,8,2,1,10900
29,2,23,1,10903
28,4,65,1,10906
28,2,20,1,10908
28,6,17,1,10912
28,2,2,1,10915
37,3,55,1,10918
37,2,4,1,10922
38,6,33,1,10923
38,2,13,1,10923
38,6,28,1,10923
38,2,2,1,10925
38,2,45,1,10926
38,2,9,1,10927
38,4,15,1,10931
38,5,8,1,10932
38,1,14,1,10935
38,15,11,1,10938
38,2,47,1,10939
38,4,5,1,10939
38,3,30,1,10947
13,5,40,1,10948
13,3,78,1,10948
13,6,21,1,10949
13,10,24,1,10950
13,3,28,1,10954
13,5,85,1,10957
13,4,18,1,10960
13,3,56,1,10960
48,3,37,1,10963
1,2,108,1,10967
1,3,35,1,10968
1,2,58,1,10969
1,5,83,1,10970
1,2,6,1,10972
1,6,81,1,10973
1,4,31,1,10980
1,1,30,1,10981
1,3,14,1,10986
1,13,4,1,10987
1,4,16,1,10993
1,1,111,1,10996
1,5,22,1,10997
1,2,22,1,10998
1,2,35,1,11001
42,1,43,1,11007
15,3,36,1,11007
15,2,10,1,11008
40,8,127,1,11009
17,4,26,1,11011
42,3,4,1,11016
42,2,30,1,11018
15,3,56,1,11024
15,13,3,1,11028
15,2,31,1,11029
15,18,50,1,11035
15,2,57,1,11039
15,3,5,1,11040
15,11,17,1,11044
15,6,10,1,11045
15,5,52,1,11048
15,3,23,1,11048
2,4,19,1,11049
47,13,9,1,11051
47,9,1,1,11055
47,5,110,1,11057
47,8,34,1,11059
47,11,9,1,11061
47,1,33,1,11065
47,1,8,1,11068
47,8,19,1,11072
47,2,52,1,11074
47,5,83,1,11075
47,5,4,1,11078
47,10,20,1,11080
47,4,29,1,11084
47,4,44,1,11086
47,4,59,1,11087
47,1,70,1,11088
47,4,18,1,11089
47,1,24,1,11091
47,2,9,1,11093
47,3,19,1,11095
2,2,30,1,11095
2,1,53,1,11100
2,5,22,1,11109
2,4,48,1,11110
2,14,35,1,11112
2,1,9,1,11114
2,2,40,1,11118
2,5,36,1,11120
2,2,7,1,11124
2,2,9,1,11124
2,2,4,1,11125
2,3,64,1,11125
2,3,49,1,11126
5,2,19,1,11128
5,3,35,1,11137
5,2,21,1,11138
5,7,22,1,11138
5,3,36,1,11139
5,3,20,1,11141
5,4,7,1,11141
12,4,11,1,11143
12,4,8,1,11143
12,3,45,1,11143
12,6,3,1,11143
12,9,3,1,11143
12,5,22,1,11148
12,6,5,1,11148
12,1,4,1,11151
12,6,4,1,11152
12,3,14,1,11153
12,4,1,1,11154
12,1,11,1,11154
12,6,15,1,11155
12,1,10,1,11155
13,5,65,1,11156
13,3,17,1,11157
13,2,44,1,11158
13,1,6,1,11158
13,6,13,1,11162
13,1,15,1,11162
13,1,81,1,11167
13,5,22,1,11168
13,3,4,1,11175
13,2,32,1,11176
42,3,24,1,11179
42,3,35,1,11180
42,6,9,1,11183
43,3,19,1,11186
43,1,25,1,11189
43,2,62,1,11190
43,2,7,1,11190
30,11,35,1,11191
30,5,55,1,11191
30,13,19,1,11192
30,2,81,1,11198
30,6,9,1,11198
30,7,116,1,11200
30,4,16,1,11200
30,1,53,1,11201
30,3,2,1,11202
30,2,24,1,11204
30,2,25,1,11205
30,1,17,1,11205
30,2,77,1,11211
25,1,13,1,11211
25,3,14,1,11217
25,1,10,1,11220
25,1,6,1,11220
25,6,126,1,11220
25,2,33,1,11221
25,1,128,1,11223
25,3,43,1,11229
25,5,48,1,11229
25,1,5,1,11230
25,2,13,1,11231
16,4,23,1,11235
16,3,11,1,11237
16,2,8,1,11239
16,8,21,1,11239
37,1,31,1,11243
37,4,22,1,11244
37,8,27,1,11245
37,3,56,1,11246
37,2,45,1,11246
37,21,47,1,11249
8,1,11,1,11251
8,3,2,1,11251
8,4,15,1,11252
8,3,24,1,11253
8,2,1,1,11254
8,5,13,1,11256
8,3,34,1,11262
49,4,16,1,11263
38,2,29,1,11265
38,1,64,1,11267
43,1,31,1,11269
43,13,11,1,11270
43,9,19,1,11275
43,1,6,1,11282
43,5,67,1,11282
43,1,9,1,11284
43,2,2,1,11285
43,1,15,1,11287
43,2,9,1,11287
43,1,32,1,11289
43,1,6,1,11291
43,2,13,1,11291
43,1,9,1,11296
43,2,7,1,11298
43,6,37,1,11301
43,10,5,1,11301
43,4,16,1,11302
43,2,16,1,11308
43,3,48,1,11310
43,9,44,1,11313
0,4,97,1,11314
0,7,10,1,11317
0,2,12,1,11320
0,1,7,1,11322
0,4,42,1,11329
0,3,11,1,11331
0,4,4,1,11333
0,1,23,1,11338
0,7,4,1,11339
0,6,64,1,11342
45,1,2,1,11344
0,4,2,1,11346
0,9,40,1,11347
0,2,29,1,11348
21,4,26,1,11350
22,9,23,1,11352
22,2,31,1,11353
22,2,19,1,11353
27,2,11,1,11354
27,8,9,1,11355
27,3,14,1,11357
27,6,13,1,11357
27,3,3,1,11360
27,1,33,1,11361
40,5,7,1,11361
40,2,29,1,11361
40,6,37,1,11364
5,1,70,1,11367
5,5,18,1,11368
5,4,104,1,11370
5,2,23,1,11371
30,2,7,1,11371
30,6,9,1,11373
30,2,2,1,11373
13,4,7,1,11374
13,8,2,1,11375
13,1,70,1,11375
13,5,3,1,11380
13,8,13,1,11381
13,9,13,1,11383
13,4,34,1,11384
13,3,6,1,11385
13,8,4,1,11387
12,17,24,1,11388
12,1,6,1,11388
23,2,34,1,11391
23,2,6,1,11391
23,2,55,1,11392
23,3,42,1,11393
23,5,9,1,11395
23,3,27,1,11397
23,3,39,1,11398
23,5,11,1,11399
23,1,130,1,11400
23,12,42,1,11400
23,3,61,1,11401
23,3,17,1,11402
23,3,32,1,11402
23,9,56,1,11402
23,2,11,1,11402
23,1,27,1,11403
23,1,13,1,11405
23,1,16,1,11408
2,2,22,1,11410
2,6,16,1,11412
2,5,19,1,11413
19,3,10,1,11414
19,14,2,1,11416
19,14,21,1,11417
19,2,8,1,11419
19,4,6,1,11421
19,2,7,1,11423
19,2,18,1,11424
19,3,117,1,11426
19,3,16,1,11429
19,1,66,1,11430
19,3,16,1,11431
40,6,17,1,11431
40,7,25,1,11434
40,1,43,1,11434
40,5,42,1,11434
40,3,73,1,11434
40,3,40,1,11435
40,1,10,1,11441
40,2,16,1,11447
23,4,16,1,11447
34,5,20,1,11448
7,2,13,1,11450
7,2,5,1,11452
7,7,41,1,11455
7,2,1,1,11456
2,2,23,1,11460
2,14,238,1,11463
2,8,17,1,11464
2,1,8,1,11466
2,6,5,1,11469
1,2,2,1,11471
20,3,37,1,11477
20,2,4,1,11477
20,2,82,1,11480
20,2,81,1,11481
20,3,28,1,11482
20,1,15,1,11484
49,2,61,1,11485
49,1,26,1,11486
14,4,5,1,11488
14,3,67,1,11488
33,1,68,1,11488
33,3,51,1,11488
33,4,28,1,11489
33,5,26,1,11490
33,3,86,1,11490
33,5,72,1,11490
33,3,10,1,11492
33,1,62,1,11494
33,5,24,1,11494
33,9,32,1,11494
33,3,25,1,11496
33,1,13,1,11499
33,2,6,1,11499
33,4,25,1,11499
33,4,4,1,11502
46,3,29,1,11503
46,8,28,1,11503
46,4,49,1,11505
46,1,44,1,11506
23,1,149,1,11506
23,1,1,1,11507
23,6,39,1,11509
23,6,29,1,11512
23,2,67,1,11512
23,3,75,1,11512
10,14,82,1,11512
10,6,14,1,11516
33,1,29,1,11519
33,2,1,1,11524
33,4,14,1,11525
40,7,10,1,11528
40,6,28,1,11530
40,1,3,1,11531
40,2,9,1,11532
40,1,53,1,11538
17,5,25,1,11540
17,5,4,1,11543
17,3,56,1,11549
17,10,6,1,11560
17,3,8,1,11560
17,2,6,1,11564
17,6,12,1,11570
17,2,43,1,11570
17,1,27,1,11571
38,9,10,1,11572
38,6,4,1,11573
38,6,39,1,11577
38,1,33,1,11577
31,8,4,1,11578
18,5,73,1,11578
18,2,13,1,11578
18,2,28,1,11578
18,3,14,1,11581
18,2,7,1,11581
18,3,127,1,11582
18,17,2,1,11588
18,3,9,1,11588
18,2,72,1,11589
33,1,39,1,11594
33,4,11,1,11594
33,1,41,1,11594
33,4,38,1,11599
33,1,58,1,11601
33,10,77,1,11605
33,2,18,1,11609
33,1,1,1,11609
33,1,30,1,11611
33,3,18,1,11612
33,6,4,1,11614
33,13,1,1,11617
14,2,17,1,11621
14,2,23,1,11621
14,3,74,1,11626
14,2,71,1,11627
14,3,74,1,11634
14,4,14,1,11641
14,1,18,1,11643
14,1,5,1,11649
14,2,8,1,11654
15,3,18,1,11655
15,1,14,1,11657
15,2,29,1,11660
15,20,24,1,11663
14,4,30,1,11663
14,1,11,1,11665
14,6,24,1,11666
23,10,3,1,11667
23,2,11,1,11668
23,1,27,1,11671
23,12,15,1,11673
8,3,69,1,11674
8,7,49,1,11676
8,5,61,1,11676
8,6,40,1,11677
35,5,82,1,11678
35,4,2,1,11678
35,1,47,1,11680
35,3,10,1,11684
35,3,41,1,11689
35,1,61,1,11690
35,5,101,1,11690
35,2,43,1,11690
8,3,14,1,11695
8,5,66,1,11699
8,7,45,1,11702
8,1,11,1,11702
8,3,72,1,11703
8,1,20,1,11711
5,5,41,1,11715
5,2,43,1,11717
5,2,7,1,11717
12,3,12,1,11717
12,2,32,1,11717
12,7,14,1,11718
12,1,55,1,11721
19,3,40,1,11724
19,6,24,1,11725
19,1,8,1,11728
19,2,17,1,11729
44,5,65,1,11737
11,12,9,1,11738
11,9,29,1,11739
24,6,31,1,11742
24,2,28,1,11745
24,2,26,1,11745
24,4,36,1,11745
24,1,17,1,11746
24,10,10,1,11751
24,17,113,1,11753
49,4,6,1,11754
49,2,15,1,11754
49,1,22,1,11760
49,1,64,1,11760
49,2,38,1,11765
49,1,12,1,11766
49,2,110,1,11769
49,3,24,1,11771
49,8,8,1,11773
0,2,25,1,11774
0,8,72,1,11778
0,3,37,1,11779
0,5,10,1,11779
0,5,10,1,11786
0,4,54,1,11787
0,13,88,1,11787
0,4,47,1,11787
0,1,26,1,11788
41,2,6,1,11789
41,4,17,1,11797
6,4,26,1,11798
6,2,6,1,11799
6,10,35,1,11799
6,4,29,1,11801
43,5,37,1,11803
43,1,54,1,11806
43,7,1,1,11807
43,4,30,1,11807
43,3,18,1,11812
43,3,53,1,11812
43,2,24,1,11812
43,2,29,1,11813
43,2,6,1,11813
43,11,63,1,11814
43,6,16,1,11815
43,8,38,1,11815
16,3,36,1,11816
16,3,146,1,11823
16,5,20,1,11825
16,1,8,1,11831
16,9,9,1,11832
16,6,25,1,11832
16,2,2,1,11833
16,5,21,1,11837
16,1,37,1,11840
16,6,10,1,11840
5,4,74,1,11840
5,3,24,1,11841
5,3,27,1,11844
5,3,57,1,11846
5,1,50,1,11846
20,4,10,1,11846
20,2,14,1,11847
7,3,36,1,11848
48,6,5,1,11851
48,2,30,1,11852
48,5,52,1,11852
48,3,84,1,11855
48,2,106,1,11856
48,2,2,1,11859
48,5,18,1,11859
48,5,16,1,11859
48,5,23,1,11862
48,10,5,1,11863
48,9,6,1,11863
48,10,27,1,11864
21,2,24,1,11865
22,20,7,1,11867
22,7,10,1,11870
22,12,3,1,11872
22,3,15,1,11875
11,6,14,1,11876
11,3,60,1,11877
11,2,5,1,11881
11,4,10,1,11884
11,1,52,1,11884
11,2,10,1,11885
11,5,15,1,11887
6,1,3,1,11890
23,7,12,1,11892
23,3,50,1,11896
23,3,46,1,11897
23,8,48,1,11900
23,5,41,1,11900
23,2,2,1,11900
42,1,36,1,11901
42,9,39,1,11902
42,3,9,1,11909
42,1,17,1,11910
42,3,22,1,11912
29,16,43,1,11915
29,2,1,1,11918
29,2,3,1,11920
29,7,18,1,11923
29,2,34,1,11927
10,5,30,1,11930
10,8,66,1,11931
10,3,2,1,11932
10,8,12,1,11935
10,3,12,1,11935
39,1,1,1,11944
39,6,3,1,11946
39,2,22,1,11946
39,5,8,1,11954
39,3,61,1,11961
39,2,5,1,11970
39,4,37,1,11971
39,3,13,1,11972
39,3,58,1,11973
39,14,10,1,11973
39,2,1,1,11974
39,7,7,1,11974
39,3,43,1,11975
38,1,5,1,11976
38,6,21,1,11977
35,6,46,1,11980
35,5,3,1,11981
35,3,25,1,11981
35,4,58,1,11983
35,15,9,1,11986
35,2,1,1,11987
35,6,38,1,11987
35,3,41,1,11988
35,4,10,1,11988
35,3,55,1,11989
35,6,18,1,11989
35,5,8,1,11993
35,2,62,1,11993
35,2,22,1,11994
35,4,4,1,11994
35,2,6,1,11996
35,6,7,1,11997
35,3,25,1,12004
35,4,18,1,12004
35,4,30,1,12004
35,11,13,1,12005
35,7,116,1,12006
35,5,7,1,12007
35,6,30,1,12007
35,1,11,1,12012
35,4,5,1,12012
35,2,44,1,12013
35,2,59,1,12015
35,2,12,1,12024
35,5,68,1,12027
35,3,28,1,12028
35,1,9,1,12030
36,3,37,1,12034
36,2,13,1,12035
36,10,117,1,12036
36,2,7,1,12048
36,1,15,1,12050
36,7,6,1,12051
36,11,30,1,12051
36,5,32,1,12054
21,3,56,1,12056
21,8,1,1,12059
21,3,87,1,12063
21,7,45,1,12064
16,1,4,1,12071
16,4,3,1,12080
16,2,51,1,12082
39,2,7,1,12083
39,4,5,1,12083
39,2,25,1,12085
44,4,9,1,12088
44,3,26,1,12092
3,6,5,1,12093
3,6,48,1,12097
3,2,9,1,12098
3,4,40,1,12100
3,5,8,1,12100
3,11,66,1,12103
3,2,7,1,12105
3,3,61,1,12105
3,6,12,1,12108
3,1,16,1,12110
3,1,7,1,12112
3,7,29,1,12114
3,1,16,1,12114
3,2,9,1,12116
26,2,8,1,12121
26,4,3,1,12122
31,2,48,1,12122
31,5,90,1,12122
31,1,20,1,12123
31,4,103,1,12128
31,7,56,1,12128
36,5,11,1,12131
15,5,39,1,12133
36,2,106,1,12135
36,1,35,1,12136
36,1,14,1,12145
36,5,31,1,12148
36,8,64,1,12155
33,4,27,1,12155
33,5,3,1,12155
33,3,33,1,12158
26,10,45,1,12164
26,3,41,1,12168
26,10,45,1,12168
26,12,67,1,12170
26,1,6,1,12174
26,6,11,1,12175
26,1,24,1,12175
26,3,41,1,12175
26,2,39,1,12175
26,2,67,1,12175
19,4,5,1,12175
48,7,52,1,12183
48,3,13,1,12185
48,7,21,1,12186
48,4,17,1,12186
1,21,2,1,12188
1,3,16,1,12189
1,1,12,1,12191
1,3,5,1,12191
1,1,28,1,12192
1,3,49,1,12192
1,1,27,1,12195
1,7,2,1,12196
1,1,20,1,12199
1,7,65,1,12200
1,2,38,1,12201
1,1,88,1,12202
1,3,54,1,12202
1,2,22,1,12203
1,8,11,1,12203
1,3,68,1,12204
6,5,25,1,12206
6,7,24,1,12209
6,2,8,1,12212
41,2,37,1,12214
41,7,75,1,12216
41,7,119,1,12222
41,2,2,1,12223
41,3,53,1,12227
26,5,7,1,12227
26,1,9,1,12228
9,1,35,1,12238
9,1,48,1,12241
40,5,20,1,12242
40,3,10,1,12243
40,2,60,1,12243
40,3,22,1,12245
40,2,29,1,12252
40,2,27,1,12256
49,3,18,1,12257
49,4,115,1,12258
49,2,25,1,12259
34,1,41,1,12262
34,8,16,1,12264
34,1,13,1,12265
34,5,2,1,12277
34,10,29,1,12278
7,6,10,1,12279
7,2,11,1,12284
7,5,39,1,12284
7,2,26,1,12285
7,1,4,1,12287
7,1,24,1,12287
24,2,17,1,12291
24,9,40,1,12293
24,5,7,1,12298
35,2,23,1,12302
35,8,3,1,12308
35,2,30,1,12311
8,5,56,1,12312
5,1,24,1,12316
5,10,20,1,12319
5,8,22,1,12320
5,1,30,1,12322
5,4,26,1,12332
5,8,45,1,12335
5,1,14,1,12338
18,4,107,1,12339
18,2,22,1,12344
18,11,19,1,12346
18,5,64,1,12348
37,5,8,1,12348
37,9,36,1,12350
37,4,18,1,12351
37,2,28,1,12351
37,6,34,1,12353
37,3,8,1,12354
37,9,4,1,12361
37,2,31,1,12361
37,3,15,1,12365
37,7,22,1,12365
37,3,81,1,12369
37,7,21,1,12374
37,1,7,1,12376
37,2,21,1,12380
37,3,113,1,12382
37,2,3,1,12382
28,2,64,1,12382
45,4,71,1,12385
45,2,2,1,12385
45,3,16,1,12389
45,14,5,1,12390
45,7,3,1,12390
24,9,16,1,12392
17,1,17,1,12395
17,2,24,1,12395
17,5,19,1,12395
17,7,78,1,12395
17,17,1,1,12398
17,6,32,1,12398
20,6,5,1,12399
13,2,2,1,12404
13,2,23,1,12405
36,2,67,1,12406
36,5,2,1,12407
23,3,66,1,12407
23,2,27,1,12408
23,3,82,1,12410
23,5,8,1,12411
23,1,43,1,12412
23,6,6,1,12416
23,6,24,1,12421
23,1,11,1,12422
23,4,3,1,12422
23,3,13,1,12422
23,2,85,1,12424
23,3,2,1,12425
23,4,42,1,12426
48,12,14,1,12426
48,7,8,1,12428
48,1,20,1,12430
48,10,28,1,12430
13,3,46,1,12430
13,3,1,1,12433
13,7,32,1,12434
13,1,7,1,12435
13,2,52,1,12438
42,4,15,1,12438
42,2,19,1,12438
17,6,24,1,12442
17,2,32,1,12444
17,3,8,1,12444
17,1,61,1,12456
17,4,23,1,12457
17,22,35,1,12458
17,1,52,1,12458
17,1,29,1,12462
17,1,36,1,12463
36,2,38,1,12465
36,3,22,1,12466
36,3,6,1,12466
15,5,8,1,12467
22,2,12,1,12468
22,1,56,1,12474
41,4,16,1,12475
41,11,22,1,12477
41,3,2,1,12478
41,1,57,1,12481
41,2,100,1,12481
41,4,14,1,12482
4,9,1,1,12484
39,2,10,1,12486
39,3,18,1,12487
39,2,36,1,12488
39,3,3,1,12493
39,5,33,1,12497
39,1,8,1,12499
39,8,15,1,12500
16,9,1,1,12501
16,1,10,1,12503
16,2,64,1,12506
16,2,185,1,12508
16,5,57,1,12511
37,6,14,1,12512
37,2,72,1,12516
37,2,46,1,12519
37,6,118,1,12520
26,5,5,1,12525
26,6,74,1,12526
26,4,3,1,12527
47,2,38,1,12535
47,12,28,1,12538
47,6,15,1,12539
47,1,36,1,12540
47,1,66,1,12540
47,6,60,1,12541
47,2,173,1,12541
47,1,6,1,12542
47,3,50,1,12542
47,2,66,1,12543
47,2,9,1,12546
47,8,13,1,12548
47,3,5,1,12550
47,3,29,1,12550
47,5,3,1,12550
47,1,2,1,12551
47,2,110,1,12551
47,5,11,1,12553
47,1,22,1,12554
47,4,8,1,12557
47,6,6,1,12558
47,7,111,1,12563
47,1,46,1,12563
47,2,14,1,12565
47,5,60,1,12568
47,2,57,1,12571
47,3,21,1,12572
47,1,23,1,12573
47,1,40,1,12574
47,4,8,1,12576
47,1,14,1,12577
47,10,38,1,12577
12,2,3,1,12578
12,1,46,1,12583
45,12,13,1,12588
45,4,78,1,12588
45,8,8,1,12590
45,4,89,1,12590
45,3,26,1,12591
45,5,2,1,12591
45,4,4,1,12593
45,4,2,1,12593
45,4,4,1,12593
45,5,16,1,12594
45,3,68,1,12597
45,2,61,1,12599
42,2,63,1,12601
42,3,21,1,12606
42,2,11,1,12612
45,8,2,1,12613
45,4,84,1,12615
45,7,30,1,12616
45,2,7,1,12616
45,5,9,1,12620
45,7,38,1,12621
45,6,14,1,12621
45,3,43,1,12621
45,4,11,1,12621
45,7,9,1,12628
45,5,40,1,12629
45,4,1,1,12631
45,3,7,1,12633
45,1,25,1,12634
45,2,26,1,12635
45,4,10,1,12635
45,4,23,1,12637
45,5,2,1,12638
14,2,54,1,12640
14,4,114,1,12640
14,4,19,1,12642
14,2,7,1,12650
14,6,23,1,12657
14,2,37,1,12658
14,7,79,1,12659
39,1,10,1,12661
39,2,50,1,12666
8,1,77,1,12670
8,7,27,1,12671
8,3,40,1,12673
31,4,37,1,12676
31,4,6,1,12678
31,1,3,1,12679
31,4,15,1,12681
31,5,25,1,12681
31,6,16,1,12681
31,6,39,1,12682
31,8,116,1,12685
31,2,15,1,12686
31,1,29,1,12687
22,4,20,1,12688
47,5,23,1,12690
47,3,36,1,12690
32,6,37,1,12690
32,2,114,1,12691
32,4,4,1,12697
32,3,4,1,12698
3,2,55,1,12698
3,16,40,1,12699
26,3,30,1,12703
49,2,15,1,12704
34,3,20,1,12705
25,1,7,1,12707
25,3,17,1,12709
25,2,10,1,12710
25,3,69,1,12712
25,5,4,1,12713
25,8,29,1,12715
14,4,24,1,12716
14,6,18,1,12718
14,2,9,1,12723
14,2,127,1,12724
