userid,expected-time-to-completion,memory,priority,arrival-time
105,3,14,2,9841
105,3,2,2,9842
105,4,10,2,9843
105,6,19,2,9845
105,3,42,2,9847
105,4,13,2,9849
105,4,12,2,9850
444,7,72,2,9852
187,4,34,2,9853
187,1,22,2,9854
187,2,96,2,9860
187,3,5,2,9862
187,1,9,2,9865
187,4,16,2,9874
654,319,830,3,9882
654,876,326,3,9883
654,167,165,3,9886
654,128,548,3,9889
654,247,55,3,9892
654,227,300,3,9893
654,191,2,3,9895
654,67,96,3,9895
654,413,76,3,9895
654,254,159,3,9895
654,399,457,3,9905
654,120,3,3,9913
654,33,604,3,9913
654,35,781,3,9916
654,525,1,3,9917
654,238,341,3,9918
654,146,762,3,9919
654,80,343,3,9923
261,1,13,2,9923
261,4,23,2,9924
261,7,14,2,9925
261,5,93,2,9925
261,2,32,2,9928
261,5,4,2,9929
261,4,51,2,9929
0,7,3,2,9931
0,3,17,2,9932
0,3,17,2,9932
0,2,31,2,9933
0,4,16,2,9936
0,2,39,2,9939
0,5,1,2,9940
0,2,48,2,9940
0,10,28,2,9941
0,1,77,2,9943
0,7,1,2,9943
0,3,51,2,9946
0,5,27,2,9947
0,2,15,2,9952
0,1,65,2,9953
559,2,201,2,9956
559,3,13,2,9956
559,3,15,2,9956
559,1,15,2,9957
559,4,8,2,9960
559,1,15,2,9963
559,7,12,2,9964
559,2,26,2,9965
559,2,138,2,9965
559,3,15,2,9967
559,7,17,2,9971
559,7,11,2,9974
559,3,6,2,9974
498,2,55,2,9974
498,12,57,2,9978
498,1,18,2,9980
498,2,23,2,9981
498,10,22,2,9982
498,4,14,2,9986
689,3,4,2,9987
689,2,17,2,9989
689,4,30,2,9990
689,2,12,2,9994
689,3,17,2,9994
689,2,40,2,9996
689,2,27,2,9996
689,5,18,2,10004
689,4,11,2,10010
689,3,4,2,10015
689,3,15,2,10017
689,3,35,2,10025
972,1,8,2,10026
972,4,89,2,10027
972,2,19,2,10029
972,1,15,2,10033
972,2,6,2,10037
972,2,4,2,10039
972,3,1,2,10040
972,4,98,2,10044
972,4,104,2,10045
972,2,32,2,10045
972,10,21,2,10046
972,4,14,2,10051
972,1,67,2,10051
972,3,18,2,10051
972,3,39,2,10051
972,3,123,2,10051
972,4,27,2,10054
972,4,57,2,10057
972,2,29,2,10062
972,1,40,2,10062
972,7,158,2,10063
972,1,14,2,10064
171,4,7,2,10066
171,2,23,2,10067
926,2,3,2,10067
926,2,10,2,10070
926,5,7,2,10075
926,1,6,2,10080
926,5,35,2,10082
926,2,7,2,10083
926,6,23,2,10084
926,1,61,2,10085
926,4,8,2,10087
845,3,116,2,10092
845,3,17,2,10096
845,1,26,2,10097
845,2,9,2,10097
845,1,9,2,10099
845,2,77,2,10100
845,8,45,2,10101
845,2,40,2,10104
845,2,14,2,10105
845,3,8,2,10106
845,4,7,2,10109
845,6,29,2,10110
616,1,49,2,10110
391,3,49,2,10112
954,182,195,3,10113
954,458,89,3,10114
921,388,999,3,10114
921,128,343,3,10125
921,100,34,3,10128
284,4,21,1,10131
284,5,4,1,10131
284,1,18,1,10131
284,2,14,1,10132
284,6,47,1,10132
284,2,69,1,10132
284,1,18,1,10137
284,3,1,1,10140
284,2,5,1,10141
284,7,89,1,10141
284,1,23,1,10142
284,3,33,1,10142
284,1,40,1,10142
284,2,22,1,10143
3,1,59,2,10143
654,542,112,3,10145
654,70,585,3,10146
13,2,8,2,10150
13,4,23,2,10152
13,6,1,2,10153
768,29,142,3,10154
527,2,2,2,10154
527,3,23,2,10158
527,2,17,2,10158
527,10,48,2,10158
527,8,50,2,10164
527,6,62,2,10167
674,2,22,2,10168
674,4,15,2,10169
674,11,11,2,10170
674,2,4,2,10170
273,1,3,2,10172
273,14,22,2,10175
273,7,4,2,10175
273,2,13,2,10176
273,6,6,2,10177
273,1,25,2,10182
273,4,49,2,10187
273,1,12,2,10188
273,3,40,2,10188
273,4,41,2,10189
172,4,44,2,10191
172,2,12,2,10197
172,2,315,2,10205
172,1,9,2,10212
883,6,98,2,10214
286,2,8,2,10215
286,3,4,2,10220
286,1,21,2,10224
286,3,31,2,10227
286,4,29,2,10227
286,5,5,2,10230
286,7,86,2,10233
286,6,29,2,10233
286,1,18,2,10234
286,2,10,2,10235
286,10,42,2,10236
517,7,3,2,10236
517,2,59,2,10240
496,10,4,2,10242
496,1,2,2,10242
496,2,27,2,10243
496,1,125,2,10243
496,3,76,2,10249
496,3,11,2,10249
63,3,63,2,10250
63,2,1,2,10250
63,6,32,2,10251
63,3,20,2,10252
63,1,76,2,10252
63,1,15,2,10253
63,4,10,2,10253
63,1,13,2,10253
63,5,59,2,10259
63,7,18,2,10260
63,2,4,2,10263
418,7,10,2,10265
418,2,28,2,10265
418,4,20,2,10268
418,8,12,2,10269
418,2,36,2,10271
418,8,55,2,10273
418,12,26,2,10280
777,7,58,2,10281
777,3,63,2,10281
777,4,85,2,10283
777,3,16,2,10285
780,2,8,2,10289
859,3,15,2,10291
859,3,35,2,10292
859,1,92,2,10295
859,1,26,2,10296
859,19,27,2,10310
859,1,29,2,10311
734,8,12,2,10312
734,2,27,2,10312
734,1,53,2,10315
734,1,63,2,10316
734,3,19,2,10320
734,3,57,2,10321
734,2,23,2,10321
734,1,25,2,10321
734,5,71,2,10324
734,3,29,2,10325
734,10,2,2,10326
734,1,52,2,10327
734,8,13,2,10333
734,3,7,2,10334
734,3,14,2,10334
325,3,15,2,10335
325,2,25,2,10337
325,3,20,2,10338
40,3,14,2,10341
40,1,5,2,10342
40,6,26,2,10347
695,154,494,3,10348
570,1,45,2,10348
570,2,9,2,10354
570,2,15,2,10355
570,2,6,2,10360
41,2,38,2,10363
41,3,31,2,10364
41,5,49,2,10369
908,2,10,2,10373
908,2,55,2,10374
908,2,9,2,10377
908,2,58,2,10377
908,3,30,2,10381
908,2,48,2,10382
908,3,46,2,10383
908,1,172,2,10383
908,5,33,2,10389
908,2,9,2,10389
187,2,38,2,10390
806,4,58,2,10391
806,6,19,2,10394
806,7,36,2,10395
806,3,1,2,10395
806,3,71,2,10395
421,6,39,2,10400
72,72,412,3,10401
72,134,193,3,10401
72,58,160,3,10403
72,31,61,3,10405
72,182,699,3,10407
72,966,285,3,10411
871,2,95,2,10411
802,5,8,2,10416
802,3,7,2,10417
802,2,38,2,10419
802,12,39,2,10421
802,5,43,2,10421
802,4,6,2,10427
802,4,10,2,10427
802,15,3,2,10431
802,4,18,2,10431
802,3,17,2,10433
802,3,21,2,10434
802,1,16,2,10438
145,2,38,2,10441
708,3,36,1,10443
708,5,1,1,10447
708,7,58,1,10449
708,2,3,1,10450
107,2,5,2,10450
107,5,37,2,10451
107,7,15,2,10451
107,13,62,2,10452
107,3,14,2,10452
454,3,12,2,10455
485,2,11,2,10458
485,6,23,2,10461
485,7,6,2,10461
485,5,15,2,10466
485,1,16,2,10467
485,4,38,2,10467
485,4,24,2,10467
485,2,65,2,10468
485,6,12,2,10468
485,9,24,2,10468
485,3,67,2,10469
485,2,24,2,10472
485,2,2,2,10473
280,2,18,1,10475
583,5,8,2,10479
583,1,69,2,10485
583,2,9,2,10486
583,3,4,2,10488
583,17,57,2,10488
583,1,41,2,10492
583,4,2,2,10500
583,2,50,2,10500
583,4,3,2,10501
583,2,53,2,10502
583,4,19,2,10503
583,5,24,2,10504
583,2,7,2,10504
583,3,36,2,10505
583,2,22,2,10505
583,5,23,2,10509
583,4,7,2,10509
778,177,93,3,10511
778,661,207,3,10515
778,37,75,3,10516
778,352,154,3,10520
778,339,999,3,10523
778,225,999,3,10524
778,94,24,3,10526
778,401,41,3,10526
778,81,331,3,10527
778,157,170,3,10529
457,6,26,2,10531
457,5,35,2,10531
457,3,32,2,10533
457,5,41,2,10535
457,2,21,2,10536
916,4,11,1,10539
916,1,19,1,10544
916,1,67,1,10547
916,4,50,1,10547
916,5,102,1,10551
483,82,126,3,10553
483,11,999,3,10553
483,191,27,3,10553
483,20,55,3,10555
483,284,714,3,10557
483,226,33,3,10557
483,278,999,3,10557
483,497,180,3,10560
483,437,38,3,10561
766,1,19,2,10561
381,7,87,2,10563
381,6,58,2,10564
381,6,2,2,10565
381,4,71,2,10568
381,6,33,2,10569
864,8,69,2,10571
864,3,5,2,10572
864,1,13,2,10573
864,3,59,2,10574
864,5,19,2,10574
864,2,43,2,10576
864,2,4,2,10577
864,4,89,2,10583
799,2,4,2,10587
799,9,7,2,10595
799,1,96,2,10596
799,1,146,2,10596
490,3,11,2,10598
490,3,9,2,10601
490,1,27,2,10606
553,2,12,2,10606
553,2,12,2,10607
553,2,96,2,10607
553,4,37,2,10609
553,1,2,2,10610
553,4,10,2,10611
553,3,54,2,10614
553,8,27,2,10614
553,4,76,2,10614
553,3,19,2,10614
553,6,19,2,10616
553,7,43,2,10623
553,4,36,2,10623
36,1243,8,3,10623
36,458,353,3,10632
36,239,572,3,10633
36,66,64,3,10633
123,184,132,3,10634
123,5,582,3,10635
406,2,32,2,10637
406,3,10,2,10639
45,1,42,2,10641
45,3,5,2,10641
45,4,22,2,10644
45,3,63,2,10645
45,7,45,2,10647
45,1,12,2,10658
45,3,34,2,10660
45,5,6,2,10660
45,1,2,2,10661
45,4,5,2,10661
45,2,2,2,10662
45,2,21,2,10663
45,1,5,2,10665
45,4,6,2,10665
45,3,31,2,10674
45,8,87,2,10674
45,4,30,2,10674
384,4,27,2,10674
687,2,54,2,10676
687,5,54,2,10676
687,1,20,2,10682
687,4,18,2,10684
687,11,11,2,10686
687,3,22,2,10686
687,1,6,2,10687
687,7,44,2,10690
687,2,30,2,10695
687,3,16,2,10696
687,2,70,2,10699
706,7,7,2,10700
241,4,9,2,10705
241,4,10,2,10706
241,4,23,2,10709
241,5,4,2,10719
241,6,7,2,10721
540,3,10,2,10725
540,3,2,2,10728
540,1,31,2,10729
540,2,7,2,10731
219,3,10,1,10738
219,1,2,1,10739
219,1,2,1,10740
350,7,28,2,10742
109,4,6,2,10745
109,4,21,2,10749
816,2,18,2,10750
816,3,78,2,10754
816,2,4,2,10755
816,12,32,2,10759
816,5,10,2,10760
816,2,15,2,10761
816,1,11,2,10768
816,11,36,2,10768
367,4,7,2,10773
367,6,5,2,10776
367,2,12,2,10777
367,2,13,2,10778
794,11,90,3,10779
689,2,30,2,10780
689,12,93,2,10783
689,2,15,2,10783
92,2,10,1,10783
92,1,5,1,10784
92,8,33,1,10785
467,1,3,2,10786
467,11,11,2,10786
467,2,24,2,10787
467,1,5,2,10792
467,4,6,2,10792
467,4,20,2,10798
467,9,68,2,10799
467,3,43,2,10800
467,3,88,2,10803
467,2,70,2,10804
467,3,43,2,10810
467,3,18,2,10810
467,3,21,2,10813
467,1,39,2,10817
467,3,18,2,10820
467,6,53,2,10826
467,1,41,2,10826
467,3,2,2,10827
467,3,6,2,10834
467,3,19,2,10838
467,4,52,2,10841
467,5,18,2,10842
467,10,24,2,10843
467,6,7,2,10851
774,2,33,2,10854
774,1,73,2,10860
774,1,8,2,10861
774,2,21,2,10866
293,4,4,1,10867
72,433,19,3,10875
72,662,688,3,10876
72,496,80,3,10878
72,25,226,3,10881
72,414,999,3,10881
639,2,5,2,10888
210,1,90,2,10892
210,6,48,2,10893
210,2,69,2,10893
177,2,11,2,10896
177,2,54,2,10899
177,1,39,2,10907
177,3,24,2,10908
177,1,4,2,10909
532,6,16,2,10911
347,5,9,2,10911
278,11,23,2,10915
278,8,12,2,10915
278,2,16,2,10919
533,1,61,2,10920
96,7,17,2,10923
96,5,69,2,10924
96,1,8,2,10925
127,86,999,3,10926
127,174,174,3,10927
127,373,506,3,10929
127,143,113,3,10929
127,378,604,3,10929
127,6,418,3,10929
127,184,526,3,10930
127,194,362,3,10932
127,958,279,3,10934
290,4,2,2,10938
290,13,32,2,10941
290,6,36,2,10942
290,1,73,2,10943
290,3,38,2,10948
617,1,28,2,10948
617,2,31,2,10951
617,4,2,2,10952
617,3,72,2,10955
617,1,26,2,10964
548,4,5,2,10967
931,4,7,2,10968
931,12,6,2,10969
334,3,9,2,10975
334,19,80,2,10976
334,4,22,2,10979
334,3,76,2,10979
334,1,12,2,10983
334,1,27,2,10984
334,1,30,2,10985
989,3,58,2,10986
464,1,8,2,10987
551,1,67,2,10990
551,4,21,2,10991
551,3,18,2,10992
551,1,46,2,10995
551,2,49,2,11000
551,4,29,2,11002
551,2,14,2,11003
551,3,32,2,11004
551,1,8,2,11008
551,1,22,2,11009
551,2,19,2,11013
551,10,3,2,11016
551,7,57,2,11018
551,1,57,2,11019
551,2,11,2,11022
551,7,11,2,11022
818,10,46,2,11023
625,2,43,2,11029
625,2,27,2,11030
625,2,38,2,11032
625,7,5,2,11033
625,16,54,2,11037
625,9,15,2,11040
625,10,14,2,11041
625,6,17,2,11042
625,1,35,2,11045
625,4,3,2,11048
332,4,38,2,11050
332,1,16,2,11052
332,2,15,2,11053
332,3,6,2,11056
332,5,68,2,11057
332,4,26,2,11057
332,2,4,2,11057
483,374,52,3,11058
483,510,432,3,11060
483,156,11,3,11062
958,9,22,2,11063
958,6,22,2,11064
958,7,44,2,11076
85,1,11,2,11077
85,20,59,2,11078
152,4,68,2,11080
79,3,35,2,11081
79,3,68,2,11084
79,3,23,2,11085
154,4,14,2,11091
154,2,13,2,11093
154,3,11,2,11098
769,2,33,2,11104
769,1,19,2,11104
769,8,12,2,11108
769,3,13,2,11108
769,2,109,2,11108
769,2,6,2,11112
108,2,17,2,11115
108,2,162,2,11117
291,2,65,2,11118
291,1,2,2,11119
291,1,36,2,11119
291,1,66,2,11122
422,5,63,2,11124
422,4,4,2,11126
422,1,20,2,11126
422,6,45,2,11127
422,4,84,2,11133
422,3,71,2,11135
541,2,24,2,11135
541,4,10,2,11136
541,8,21,2,11137
472,4,15,2,11137
472,2,12,2,11137
472,4,97,2,11140
472,2,24,2,11140
472,3,163,2,11143
472,3,107,2,11144
472,1,124,2,11144
472,3,28,2,11149
472,1,5,2,11149
472,2,6,2,11150
583,2,39,2,11151
583,2,38,2,11152
583,2,27,2,11152
583,6,76,2,11153
474,2,152,2,11153
474,7,78,2,11153
474,1,4,2,11153
474,2,66,2,11154
625,3,94,2,11157
625,2,59,2,11158
625,4,32,2,11160
625,1,12,2,11161
625,8,7,2,11164
625,8,18,2,11168
625,10,20,2,11168
625,2,51,2,11172
625,3,5,2,11175
625,2,7,2,11181
52,3,88,2,11182
52,5,110,2,11182
52,6,10,2,11187
52,5,10,2,11189
52,3,20,2,11190
52,5,21,2,11193
52,2,14,2,11195
52,2,2,2,11197
52,2,28,2,11207
67,2,151,2,11209
67,5,11,2,11212
67,5,18,2,11212
67,2,67,2,11215
67,2,3,2,11215
67,2,32,2,11215
67,2,8,2,11216
67,9,3,2,11217
67,3,129,2,11218
67,12,38,2,11223
67,1,21,2,11224
67,8,85,2,11229
894,2,21,2,11230
894,4,7,2,11231
213,2,10,2,11231
213,4,30,2,11237
213,3,52,2,11238
213,4,30,2,11239
213,4,46,2,11239
213,4,40,2,11243
213,10,63,2,11244
213,1,47,2,11245
213,7,29,2,11247
216,3,3,2,11248
943,3,15,2,11251
943,3,4,2,11251
943,1,4,2,11251
943,2,28,2,11253
274,22,92,2,11255
457,2,5,2,11261
457,7,36,2,11265
380,9,18,2,11266
380,3,14,2,11266
987,168,186,3,11267
987,88,140,3,11269
987,454,111,3,11272
987,713,311,3,11272
822,4,24,1,11274
822,1,52,1,11275
822,2,27,1,11277
822,2,17,1,11279
822,7,1,1,11279
822,3,83,1,11279
822,4,33,1,11279
822,8,65,1,11279
822,2,156,1,11281
822,1,24,1,11287
822,7,18,1,11290
822,1,2,1,11291
822,2,16,1,11296
822,2,30,1,11296
822,3,12,1,11297
822,2,14,1,11298
822,1,29,1,11300
741,2,32,1,11300
741,2,33,1,11304
741,5,93,1,11307
741,3,6,1,11309
264,2,70,2,11309
264,5,50,2,11313
264,2,31,2,11315
264,5,13,2,11316
264,2,15,2,11317
264,6,17,2,11318
695,1391,556,3,11319
695,41,10,3,11320
762,2,8,2,11323
762,5,1,2,11326
762,3,35,2,11330
593,412,248,3,11332
940,3,28,2,11336
940,4,49,2,11341
940,2,4,2,11342
940,3,6,2,11347
411,1,17,1,11347
411,4,70,1,11353
411,12,6,1,11354
411,3,79,1,11363
411,1,7,1,11367
411,2,27,1,11367
411,2,30,1,11368
411,4,28,1,11368
411,4,22,1,11380
726,1,11,2,11395
726,2,27,2,11399
726,8,57,2,11402
726,3,27,2,11405
726,5,61,2,11405
726,4,51,2,11406
726,4,20,2,11408
726,2,3,2,11412
726,1,4,2,11424
726,3,97,2,11424
726,6,29,2,11426
597,8,9,2,11427
597,6,15,2,11433
597,5,15,2,11435
597,4,95,2,11437
597,3,29,2,11438
176,3,43,2,11439
431,5,33,2,11444
431,2,68,2,11447
431,3,6,2,11450
431,7,48,2,11450
431,6,60,2,11450
431,1,34,2,11452
431,2,14,2,11452
431,3,1,2,11456
431,2,118,2,11458
431,5,76,2,11458
431,1,19,2,11459
431,8,9,2,11463
431,4,40,2,11468
431,1,19,2,11468
431,2,10,2,11469
514,4,6,2,11472
514,3,31,2,11473
514,2,71,2,11475
793,1,6,2,11478
793,3,6,2,11480
793,9,19,2,11480
793,5,7,2,11480
860,95,451,3,11483
860,289,243,3,11483
860,80,127,3,11484
860,145,171,3,11490
860,458,999,3,11490
947,2,57,2,11490
438,2,108,2,11492
438,1,5,2,11496
53,4,184,3,11497
53,281,64,3,11500
53,90,25,3,11501
53,492,236,3,11509
64,1,5,2,11509
64,7,27,2,11510
64,2,8,2,11512
64,3,47,2,11513
64,1,9,2,11519
64,3,24,2,11521
64,6,60,2,11522
695,165,152,3,11525
695,400,173,3,11525
695,29,46,3,11525
695,1122,97,3,11525
538,2,16,2,11526
538,3,18,2,11531
538,1,10,2,11538
538,3,12,2,11538
538,2,28,2,11539
538,2,2,2,11539
538,2,11,2,11540
945,3,5,2,11545
945,3,5,2,11547
884,2,28,2,11547
884,2,24,2,11548
884,6,13,2,11551
859,4,46,2,11551
566,5,8,2,11551
566,8,10,2,11551
566,4,35,2,11555
566,4,36,2,11560
566,5,25,2,11560
566,2,41,2,11561
566,4,2,2,11562
566,1,9,2,11563
141,3,19,2,11563
141,2,56,2,11564
141,1,16,2,11569
152,13,35,2,11574
152,2,38,2,11575
152,1,28,2,11575
152,9,26,2,11577
152,1,1,2,11578
152,3,35,2,11579
479,2,69,2,11579
479,11,11,2,11581
479,3,7,2,11584
479,2,53,2,11588
479,3,37,2,11589
479,2,19,2,11591
306,4,17,2,11591
306,10,7,2,11591
306,4,2,2,11594
306,3,11,2,11594
306,3,43,2,11594
306,6,7,2,11596
865,2,6,2,11597
865,2,22,2,11599
865,2,127,2,11601
865,3,2,2,11602
508,8,2,1,11606
508,4,72,1,11610
267,1,14,2,11610
998,4,46,2,11614
998,3,82,2,11616
998,14,35,2,11620
998,3,23,2,11621
998,1,7,2,11621
998,2,13,2,11622
998,1,29,2,11627
998,1,3,2,11627
998,13,11,2,11629
998,2,40,2,11630
998,5,50,2,11631
125,4,89,2,11632
125,8,16,2,11633
125,6,1,2,11634
125,19,42,2,11636
125,3,52,2,11636
125,2,10,2,11637
125,5,48,2,11641
912,2,12,2,11641
912,3,13,2,11645
912,4,4,2,11648
215,2,91,2,11649
215,1,61,2,11653
215,8,47,2,11658
215,2,6,2,11659
215,5,104,2,11659
215,1,8,2,11660
562,2,15,2,11661
562,5,1,2,11662
562,7,28,2,11662
562,3,15,2,11662
562,8,42,2,11664
562,2,19,2,11667
562,5,57,2,11668
562,1,6,2,11668
89,3,2,2,11669
89,10,62,2,11671
89,1,4,2,11671
89,3,6,2,11672
89,1,22,2,11673
89,4,11,2,11673
89,2,40,2,11673
876,2,44,1,11674
876,4,36,1,11675
876,10,12,1,11676
876,1,10,1,11677
876,1,6,1,11679
876,8,20,1,11680
876,5,95,1,11683
876,4,2,1,11683
876,2,14,1,11684
947,2,106,2,11692
947,1,1,2,11696
947,2,22,2,11699
947,10,20,2,11699
947,3,73,2,11701
947,2,57,2,11702
947,3,59,2,11703
947,2,28,2,11705
947,13,17,2,11708
947,4,27,2,11708
222,15,7,2,11709
222,3,11,2,11709
222,11,62,2,11710
222,4,13,2,11710
222,9,22,2,11719
222,2,52,2,11720
222,2,59,2,11735
222,1,51,2,11740
222,6,15,2,11742
222,5,19,2,11742
222,5,2,2,11745
222,5,25,2,11750
222,4,42,2,11756
222,9,5,2,11757
781,2,34,2,11758
781,3,8,2,11762
781,2,4,2,11762
781,2,14,2,11763
781,2,98,2,11768
781,4,27,2,11772
781,5,4,2,11773
781,2,7,2,11774
781,2,31,2,11777
184,2,56,2,11780
111,3,24,2,11780
111,1,33,2,11784
111,1,13,2,11784
111,6,26,2,11787
111,3,15,2,11791
914,18,15,2,11793
914,3,13,2,11795
177,1,22,2,11797
177,1,27,2,11797
177,4,24,2,11802
177,2,31,2,11804
177,3,20,2,11805
252,342,20,3,11808
252,890,180,3,11809
259,30,42,3,11810
259,274,4,3,11812
259,427,155,3,11817
259,2,120,3,11820
259,61,385,3,11821
259,419,67,3,11823
259,248,276,3,11826
259,593,178,3,11826
259,224,268,3,11829
798,4,73,2,11829
798,2,33,2,11832
798,1,6,2,11834
189,11,71,2,11835
189,5,44,2,11835
872,7,11,2,11840
943,7,42,2,11840
943,4,67,2,11840
943,8,120,2,11840
943,4,10,2,11840
943,2,54,2,11841
943,2,41,2,11842
426,3,32,2,11844
426,10,7,2,11846
426,5,26,2,11853
426,4,38,2,11856
426,5,93,2,11857
426,6,51,2,11858
426,4,11,2,11859
426,5,137,2,11864
426,4,21,2,11866
233,4,40,2,11868
233,1,44,2,11869
233,4,30,2,11869
233,8,7,2,11870
233,6,30,2,11873
233,3,54,2,11878
233,14,9,2,11878
233,7,8,2,11879
404,2,28,2,11881
404,2,39,2,11885
404,2,4,2,11886
155,3,101,2,11887
155,1,58,2,11895
155,9,28,2,11897
155,2,82,2,11899
155,13,48,2,11900
534,1,2,2,11902
534,5,36,2,11905
534,2,8,2,11905
534,2,29,2,11909
534,2,16,2,11911
534,6,8,2,11911
534,5,5,2,11913
534,5,14,2,11915
534,7,69,2,11916
534,3,34,2,11917
534,3,79,2,11920
405,9,21,2,11920
405,10,65,2,11921
405,2,19,2,11922
405,2,16,2,11927
405,1,41,2,11929
405,2,14,2,11938
216,6,14,2,11938
216,2,23,2,11938
216,4,10,2,11938
599,6,19,2,11940
599,2,65,2,11949
599,3,17,2,11949
599,2,22,2,11950
599,2,1,2,11951
599,9,3,2,11953
599,2,6,2,11954
599,2,14,2,11955
599,5,171,2,11957
599,5,17,2,11957
546,6,4,2,11958
546,2,2,2,11961
546,2,20,2,11962
546,2,3,2,11964
529,3,19,2,11965
529,2,50,2,11966
529,3,21,2,11971
529,3,54,2,11971
529,7,19,2,11973
529,4,1,2,11974
529,1,22,2,11975
529,3,34,2,11976
529,13,47,2,11977
529,2,90,2,11980
529,1,10,2,11980
529,3,22,2,11980
636,3,80,2,11983
636,2,15,2,11987
636,3,53,2,11987
636,1,17,2,11989
636,2,31,2,11989
636,3,41,2,11992
636,7,9,2,11994
636,1,5,2,11996
636,5,1,2,11997
636,2,19,2,11998
907,3,96,2,11999
907,2,60,2,12001
907,9,28,2,12004
907,2,119,2,12005
926,2,43,2,12006
926,4,50,2,12008
926,2,1,2,12009
277,7,32,2,12012
277,4,33,2,12020
277,1,17,2,12021
277,7,33,2,12022
680,2,14,2,12023
680,2,61,2,12024
895,1,1,2,12033
895,1,14,2,12035
895,1,76,2,12036
895,2,5,2,12038
895,6,26,2,12041
895,2,12,2,12042
895,2,19,2,12045
895,16,7,2,12046
895,2,12,2,12055
895,5,18,2,12055
895,1,46,2,12055
895,4,7,2,12056
895,2,31,2,12058
895,6,59,2,12059
890,4,12,2,12062
890,6,77,2,12064
890,8,11,2,12064
9,4,28,2,12064
9,1,25,2,12064
324,7,43,2,12064
324,8,3,2,12068
659,5,4,2,12070
659,1,7,2,12072
659,1,51,2,12076
659,6,4,2,12077
659,7,32,2,12078
302,1,27,1,12080
302,10,8,1,12082
302,1,11,1,12083
302,5,2,1,12087
302,3,31,1,12089
302,3,47,1,12089
302,6,11,1,12092
302,5,28,1,12096
302,1,15,1,12097
302,7,3,1,12098
302,4,40,1,12102
302,5,4,1,12104
141,4,18,2,12107
141,2,11,2,12108
141,2,100,2,12108
141,3,47,2,12108
141,4,121,2,12108
141,2,9,2,12109
141,2,7,2,12110
141,1,25,2,12110
141,4,50,2,12114
141,4,22,2,12122
141,4,41,2,12124
141,2,18,2,12124
141,1,49,2,12125
141,3,14,2,12131
141,7,66,2,12133
141,5,23,2,12136
141,2,15,2,12137
141,1,62,2,12138
141,7,102,2,12142
141,3,11,2,12142
141,3,20,2,12142
141,2,6,2,12146
141,2,38,2,12149
141,1,44,2,12150
141,2,16,2,12152
968,2,28,1,12152
968,3,30,1,12153
968,3,20,1,12154
968,2,19,1,12154
968,5,1,1,12154
968,4,5,1,12156
968,2,31,1,12157
968,1,9,1,12158
968,2,6,1,12158
968,3,12,1,12158
968,4,20,1,12162
968,10,4,1,12162
968,1,15,1,12163
968,5,56,1,12173
968,2,16,1,12173
968,9,33,1,12173
968,13,20,1,12175
623,2,5,1,12178
623,2,17,1,12178
623,3,38,1,12178
802,2,11,2,12179
802,3,14,2,12189
802,2,18,2,12190
802,1,25,2,12191
802,2,13,2,12198
802,3,28,2,12203
937,3,35,2,12204
937,2,2,2,12206
937,6,53,2,12208
937,3,9,2,12212
937,2,33,2,12213
937,2,25,2,12221
324,9,39,2,12223
324,3,24,2,12227
324,6,6,2,12230
324,14,61,2,12232
324,5,2,2,12237
27,3,39,2,12241
6,2,49,2,12241
6,4,5,2,12251
6,3,43,2,12256
6,2,75,2,12258
6,6,81,2,12259
6,6,6,2,12260
6,2,61,2,12261
6,2,10,2,12268
6,8,63,2,12270
325,5,10,2,12271
325,7,59,2,12272
325,4,20,2,12273
325,4,37,2,12275
325,2,9,2,12278
325,3,6,2,12278
325,3,3,2,12280
325,3,7,2,12281
325,1,9,2,12281
325,6,3,2,12282
325,4,38,2,12292
325,3,2,2,12293
325,9,64,2,12294
325,6,13,2,12295
325,1,18,2,12296
325,5,2,2,12297
64,2,27,2,12298
64,3,35,2,12300
64,3,16,2,12301
64,1,37,2,12301
64,1,2,2,12303
64,8,30,2,12303
64,1,7,2,12304
64,6,71,2,12305
64,6,2,2,12308
64,1,25,2,12310
64,14,16,2,12314
64,3,18,2,12319
64,1,1,2,12320
64,4,37,2,12321
64,9,5,2,12323
64,8,23,2,12324
64,2,10,2,12324
64,7,4,2,12326
64,6,11,2,12329
64,1,5,2,12329
64,6,3,2,12334
575,1,3,2,12334
514,5,3,2,12334
514,3,51,2,12339
514,6,7,2,12339
514,5,32,2,12340
514,1,116,2,12343
514,8,1,2,12344
241,7,36,2,12344
241,1,71,2,12344
252,1124,770,3,12345
252,696,148,3,12347
195,1,25,2,12352
195,2,7,2,12353
195,2,50,2,12355
918,1,13,2,12361
918,2,14,2,12363
918,2,44,2,12363
918,8,13,2,12364
918,2,42,2,12365
573,3,24,2,12367
573,9,18,2,12367
624,5,105,2,12367
624,3,20,2,12368
615,95,514,3,12369
82,1,42,2,12374
82,2,46,2,12378
82,6,49,2,12378
441,3,2,2,12379
676,1,9,2,12380
315,2,45,2,12383
310,3,19,2,12386
869,4,3,2,12386
869,2,73,2,12386
869,7,8,2,12390
869,2,43,2,12391
869,9,27,2,12395
869,3,45,2,12402
869,2,77,2,12404
984,2,4,2,12405
984,1,22,2,12406
984,1,4,2,12407
911,10,70,2,12407
911,3,11,2,12407
911,6,56,2,12408
911,1,9,2,12410
911,4,2,2,12411
882,4,20,1,12413
201,1,17,2,12415
201,3,5,2,12415
140,11,253,3,12417
140,495,80,3,12419
140,672,289,3,12423
